case:concept:name,days
Application_1004667877,30.253612870370368
Application_1004702768,7.610384074074074
Application_1004718670,22.20082494212963
Application_1004752022,31.64606806712963
Application_1004788187,34.74936951388889
Application_1004817800,30.95864646990741
Application_1004853526,5.907412303240741
Application_1004943461,9.077287905092593
Application_1004972579,11.841108414351853
Application_1005003910,4.043939861111111
Application_1005037911,31.41817069444444
Application_1005228320,35.84619131944444
Application_1005342157,14.99680144675926
Application_1005395271,31.292040266203706
Application_1005465952,8.809415775462963
Application_1005568510,40.67253789351852
Application_1005586643,7.001779525462964
Application_1005604553,13.016735833333334
Application_1005677212,18.622122800925926
Application_1005734659,21.633650115740743
Application_1005851562,11.499378217592593
Application_1005878170,19.06310238425926
Application_100589233,16.89035486111111
Application_1006019928,12.823767083333333
Application_1006058240,19.761397511574074
Application_1006138809,16.693714618055555
Application_1006164631,26.899799085648148
Application_1006214165,25.955804120370367
Application_1006347888,31.447549814814813
Application_1006372947,15.056361759259259
Application_1006457880,13.86513773148148
Application_1006458332,27.622541805555556
Application_1006489560,12.015133784722222
Application_1006959642,6.832785949074074
Application_1006996577,31.444410416666667
Application_1007147744,32.5065228125
Application_1007255451,31.824502048611112
Application_1007290684,51.95694737268518
Application_1007340039,9.678596087962964
Application_1007423229,12.800505729166668
Application_1007501706,31.713590706018522
Application_1007507108,30.171622337962962
Application_1007516030,13.765223090277777
Application_1007530778,32.00193394675926
Application_1007601292,36.85932869212963
Application_1007607428,31.62111247685185
Application_1007766945,22.346563217592593
Application_1007846031,18.03357627314815
Application_1007929195,13.117539953703703
Application_1008012118,32.70087762731482
Application_1008205514,9.87845474537037
Application_100833857,14.871192534722221
Application_1008474739,24.608045636574076
Application_1008477029,18.54479116898148
Application_1008513010,12.192116354166666
Application_100853745,20.95336707175926
Application_1008548242,30.86510702546296
Application_1008663678,35.49726634259259
Application_1008776960,14.54127429398148
Application_1008803681,19.77723810185185
Application_1008820487,37.71668085648148
Application_1008848932,6.757483923611112
Application_100886157,23.91930798611111
Application_1008885658,10.53373685185185
Application_1008893228,7.756238171296296
Application_1008926043,12.265466493055555
Application_100896625,8.244936331018518
Application_1008980114,36.55639568287037
Application_1009117608,7.604863831018518
Application_1009170679,29.757464085648145
Application_1009201632,32.573286180555556
Application_1009220910,12.051535405092592
Application_100930614,32.4687074537037
Application_1009327734,40.48372290509259
Application_1009342776,12.702112569444445
Application_1009359277,6.0960799189814825
Application_100942591,14.922959120370372
Application_1009442649,25.71188664351852
Application_1009443818,87.89921472222223
Application_1009466765,31.85159127314815
Application_1009604939,25.993848784722225
Application_1009728487,20.831889525462962
Application_1009741271,31.522348530092593
Application_1009792822,11.012628819444444
Application_1009850069,12.97484173611111
Application_1009860656,8.934493182870371
Application_1009921342,33.87083925925926
Application_1009927186,19.29214340277778
Application_1009956698,19.23282445601852
Application_1010016709,11.61934216435185
Application_1010084086,0.7910804976851852
Application_101013624,23.682233356481483
Application_1010146666,0.18945576388888888
Application_101015826,14.853652638888889
Application_1010273024,21.74881701388889
Application_1010284825,8.738036909722222
Application_1010390571,7.938637685185185
Application_1010573951,6.055207372685185
Application_1010578897,12.989351689814816
Application_1010579931,8.041176400462962
Application_1010651948,26.51787105324074
Application_1010657155,14.634133680555555
Application_101073762,21.973940902777777
Application_1010778247,24.88487199074074
Application_1010825982,17.03427559027778
Application_101092690,16.892326354166666
Application_1011007304,25.97993751157407
Application_1011122543,24.808421168981482
Application_1011124726,4.045282488425926
Application_1011166304,6.960658414351852
Application_1011256754,30.93275280092593
Application_1011449253,7.0747945138888895
Application_1011514458,30.916776435185188
Application_1011657063,13.401912025462963
Application_1011711759,32.823266886574075
Application_1011743105,12.304772314814814
Application_1011752493,17.656649699074073
Application_1011891800,15.182589097222223
Application_1011933027,31.724785185185183
Application_1012033620,5.413129351851851
Application_1012036369,23.913064247685185
Application_1012242407,31.47883009259259
Application_1012362506,20.770669537037037
Application_1012472852,36.89760438657407
Application_1012566167,40.01350023148148
Application_1012600292,36.75757988425926
Application_1012691702,25.961553148148145
Application_1012695759,0.005804409722222222
Application_1012709826,20.105730555555557
Application_1012714056,17.702701469907407
Application_1012727008,9.960155833333333
Application_101281963,9.065687256944443
Application_101285063,32.69198818287037
Application_1012862839,7.974005335648148
Application_1012880100,10.65098275462963
Application_1013192848,27.5999015625
Application_1013194708,15.087578842592592
Application_1013244911,36.99041648148148
Application_1013496029,31.385861435185184
Application_1013542133,25.94137849537037
Application_1013582921,12.971675462962963
Application_1013759462,10.921708437500001
Application_1013989329,31.57261972222222
Application_1013997167,33.75277621527778
Application_1014199128,32.060199733796296
Application_10142236,31.021405324074074
Application_1014252876,39.75105894675926
Application_1014284368,33.873522766203706
Application_1014301064,14.771695983796297
Application_1014473740,30.937945682870374
Application_1014628070,32.485918078703705
Application_1014738976,12.455894710648149
Application_1014760259,17.911791932870372
Application_1014798002,14.84013048611111
Application_1014808270,17.192292986111113
Application_1014824736,2.1588983796296297
Application_1014917757,30.88604011574074
Application_1014987100,10.917188784722223
Application_1015071619,17.868062395833334
Application_1015084008,8.736629108796297
Application_1015183847,3.0936328587962967
Application_1015245209,12.223152858796295
Application_1015296509,42.42280391203703
Application_1015311658,23.693808194444443
Application_1015323110,22.619008368055557
Application_1015357327,13.536320717592593
Application_1015358885,13.817127395833333
Application_101540725,30.510081006944443
Application_1015413412,30.787126145833334
Application_1015478096,31.900026238425927
Application_101548356,37.255498402777775
Application_1015522224,0.5179015972222222
Application_1015528427,12.954699178240741
Application_1015546073,18.468111458333333
Application_1015602490,62.957877662037035
Application_1015666669,31.578144131944445
Application_1015673643,9.088161493055557
Application_1015777884,8.079674166666667
Application_1015829712,31.42574390046296
Application_1015843971,31.468800439814814
Application_1015944019,18.894776122685183
Application_101604435,28.074526249999998
Application_1016139280,32.140830960648145
Application_1016282069,36.027992627314816
Application_1016339725,11.713304907407407
Application_101639139,13.639447662037036
Application_1016451751,57.705193831018526
Application_1016463575,19.17445125
Application_1016541821,18.030626458333334
Application_1016632627,14.113887048611112
Application_1016735,10.9700003125
Application_1016778548,9.940128171296296
Application_1016792765,30.931917696759257
Application_1016809148,31.441906342592592
Application_1016816804,17.818159641203703
Application_1016977130,32.15904655092593
Application_1017028247,0.03675383101851852
Application_1017053119,9.271757465277778
Application_1017054863,6.97436494212963
Application_1017064738,13.59218451388889
Application_1017105040,4.762754027777778
Application_1017122987,31.488429108796296
Application_1017220956,23.86605900462963
Application_101731242,16.666222523148146
Application_1017437265,30.709282754629626
Application_1017445442,32.24127884259259
Application_1017492916,31.48731255787037
Application_1017548876,9.713250763888889
Application_1017578132,5.001458831018518
Application_1017620318,21.796614930555556
Application_1017623303,17.47589334490741
Application_1017644369,16.104248993055553
Application_1017661250,46.49997988425926
Application_1017685010,24.529165717592594
Application_1017777344,13.619360694444444
Application_1017828639,7.036743194444444
Application_1017917646,30.914168738425925
Application_1017927606,32.65749023148148
Application_1018089402,13.719371631944444
Application_1018249155,7.902850763888889
Application_1018266027,13.152498912037036
Application_1018276550,30.709141064814816
Application_1018407971,17.885300590277776
Application_1018538193,6.059394074074074
Application_1018583202,30.63552802083333
Application_1018615109,20.415310787037036
Application_1018658664,13.049290543981481
Application_1018770495,7.997807303240741
Application_101881919,7.764989282407408
Application_1019051515,22.799423506944446
Application_1019084704,39.00335204861111
Application_1019266700,18.983145497685186
Application_1019277788,30.639511458333335
Application_1019299562,17.007101851851854
Application_1019357279,32.46625061342593
Application_1019452946,13.012972858796296
Application_1019469082,31.66452638888889
Application_1019603677,9.62358548611111
Application_1019687793,11.032702048611112
Application_1019714896,17.819768819444445
Application_101973919,62.763958715277774
Application_1019756607,22.683084074074074
Application_1019781911,14.123174375000001
Application_1019849833,9.839768506944443
Application_1020019812,31.466518136574074
Application_1020036346,36.7374225
Application_1020070367,31.847278402777775
Application_102018713,4.790795902777778
Application_1020232709,12.946036770833334
Application_1020381296,28.161118020833335
Application_1020410553,22.921044259259258
Application_102041449,5.559519872685185
Application_1020606169,18.389383645833334
Application_1020696982,13.494618831018519
Application_1020735316,17.903904733796296
Application_1020750988,10.73347863425926
Application_1020792873,28.01436846064815
Application_1020808066,12.922565266203703
Application_1020819842,18.033124780092592
Application_1020826018,31.35746050925926
Application_1020830584,43.28772189814815
Application_1020832049,13.803216608796296
Application_1020990376,7.450109351851852
Application_1021332815,1.241372152777778
Application_1021352275,31.516535740740743
Application_1021365915,8.742566435185186
Application_1021431020,31.439738275462965
Application_1021582856,15.120969861111112
Application_1021585422,34.50565099537037
Application_1021612767,38.60373334490741
Application_102167608,13.90197462962963
Application_1021748617,13.926168564814814
Application_1021758905,8.974948518518518
Application_1021913039,9.691352673611112
Application_102200568,13.989805717592592
Application_1022053539,18.68918349537037
Application_1022069965,22.789380659722223
Application_1022084723,13.788096666666666
Application_102217911,30.57153840277778
Application_1022411160,18.707176435185186
Application_1022414754,21.036084733796294
Application_102241622,44.60636576388889
Application_1022503261,32.75087251157407
Application_1022532415,13.00128502314815
Application_1022584147,30.715081747685186
Application_1022593746,10.838167118055555
Application_1022619955,13.210712488425925
Application_10226694,31.605021469907406
Application_1022701559,13.287749178240741
Application_1022726417,17.805590324074075
Application_102284220,10.872469699074074
Application_1023037940,22.787322395833332
Application_1023172078,1.877222627314815
Application_102322853,16.726293368055554
Application_1023366085,11.642984085648148
Application_102338755,13.975992442129629
Application_1023398657,32.769793692129625
Application_1023419627,34.96471422453703
Application_1023449033,31.015365624999998
Application_102360332,10.53850337962963
Application_1023606733,32.29802684027778
Application_1023646798,40.47527217592592
Application_1023773636,32.39599335648148
Application_1023901719,30.914560949074076
Application_1023996114,10.825239837962963
Application_1024024843,16.707282800925924
Application_102404144,19.53151884259259
Application_1024089863,30.864402881944443
Application_1024151463,14.846945578703703
Application_1024176807,16.00818172453704
Application_1024184223,51.621372129629634
Application_102424049,68.84459880787037
Application_1024263335,30.691944398148145
Application_1024275715,20.7654621875
Application_1024372028,30.60674438657407
Application_1024726306,33.3479346412037
Application_1024736114,5.916934814814815
Application_1024769381,32.077134953703705
Application_1024771048,7.227461157407407
Application_1024774116,32.608543437499996
Application_1024776595,13.190805706018518
Application_1024812544,15.777903090277778
Application_1024938160,14.661829606481481
Application_1025001096,6.902309687500001
Application_1025043783,30.94543070601852
Application_1025122380,8.078387314814815
Application_1025200557,30.666201388888886
Application_1025208399,0.025867731481481485
Application_1025306225,10.747117141203704
Application_1025327332,12.576515902777777
Application_1025457860,32.562949421296295
Application_1025480866,6.913372372685186
Application_1025536070,14.959537430555555
Application_1025581046,35.652096793981485
Application_1025611489,32.80304303240741
Application_1025650501,32.89235451388889
Application_1025696634,13.911983460648148
Application_1025923370,19.919272638888888
Application_1025951958,30.71245105324074
Application_1025963904,33.838532685185186
Application_102597720,13.814736631944445
Application_1026118007,12.999458009259259
Application_1026157505,9.305077766203704
Application_102615973,13.98305912037037
Application_102625262,24.996012094907407
Application_1026327550,7.903496006944445
Application_1026359360,18.903709293981482
Application_1026420873,31.76299107638889
Application_10264475,3.0262117824074073
Application_1026497688,11.322771388888889
Application_1026537393,12.832337847222222
Application_102661342,31.82960847222222
Application_1026777184,32.888229305555555
Application_1026876156,10.769924097222223
Application_1026980360,50.12327216435185
Application_1027086707,16.068601990740742
Application_1027094271,50.61242482638889
Application_1027235358,13.94557056712963
Application_1027284246,11.024020902777778
Application_1027387746,9.23504681712963
Application_1027449105,29.774002581018518
Application_1027523448,49.483549305555556
Application_1027561874,34.62706229166667
Application_1027859705,35.46770271990741
Application_1028069743,21.70436399305556
Application_1028111530,16.165672291666667
Application_1028246161,30.80904994212963
Application_1028272738,20.705955185185186
Application_1028275195,35.77276545138889
Application_1028335742,3.8819512037037036
Application_1028452966,10.159963726851853
Application_1028526219,8.726979548611112
Application_102863482,9.097707083333333
Application_1028636694,39.78358440972222
Application_1028646310,31.675007384259256
Application_1028665365,21.633525127314815
Application_1028685813,14.045526608796298
Application_1028717479,20.467610960648148
Application_1029146502,29.8776127662037
Application_1029175063,9.862017025462963
Application_1029247764,11.1203940625
Application_1029307193,16.830092418981483
Application_1029342308,0.6284758333333333
Application_1029418789,49.81179895833333
Application_1029432816,25.919063125
Application_1029567692,9.995324733796297
Application_1029674102,30.906634097222224
Application_102977791,27.552697048611112
Application_1029819018,41.717209259259256
Application_1029894854,31.65568974537037
Application_1029986710,12.820773310185185
Application_1030024656,12.653264722222222
Application_1030026050,8.475981203703704
Application_1030054529,10.709470069444444
Application_1030072567,57.865994803240746
Application_1030292282,9.732594722222222
Application_103036362,17.542562233796296
Application_1030416681,12.863127638888887
Application_1030639194,18.53139806712963
Application_1030645475,7.827804282407408
Application_1030731936,46.165103888888886
Application_1030746884,21.596577430555556
Application_103076193,34.69320983796296
Application_1030783985,8.720747083333332
Application_1030830652,16.95420523148148
Application_103087302,8.706220844907408
Application_1030874129,22.755046006944447
Application_1030996,5.7348786342592595
Application_1031153001,10.932077291666667
Application_1031161811,9.112554363425927
Application_1031285536,50.74436416666667
Application_1031301694,32.414528009259264
Application_1031358870,30.77622979166667
Application_1031388577,36.48230065972222
Application_1031423845,39.07812425925926
Application_1031465496,33.464760578703704
Application_1031467191,32.4742265625
Application_1031512096,1.631063275462963
Application_1031521256,7.934816203703703
Application_1031627654,15.761587083333334
Application_1031629108,168.07785546296296
Application_1031648186,19.93769732638889
Application_1031666995,17.071206620370372
Application_1031669296,9.795218611111112
Application_1031708893,2.7012577083333333
Application_1031742655,14.701363807870372
Application_1031791655,15.901978460648149
Application_1031850261,9.343809293981481
Application_1031851682,31.614873368055555
Application_1032105078,33.525409062499996
Application_1032212437,14.848256157407407
Application_103222410,31.43374888888889
Application_103222749,13.671360324074072
Application_1032230604,9.205771527777777
Application_1032369855,22.232853854166667
Application_1032409101,13.98170011574074
Application_103241719,15.674164976851852
Application_103255320,33.82406200231481
Application_1032596836,13.709153726851852
Application_1032601860,30.94393383101852
Application_1032645340,32.66042989583333
Application_1032803337,15.658087824074073
Application_1032862024,34.77186076388889
Application_1032916256,23.04566042824074
Application_1032955206,30.797502881944443
Application_1033036371,10.783934571759259
Application_1033039379,11.489143217592593
Application_1033118972,30.5341716087963
Application_1033145253,34.46504530092592
Application_1033306842,30.620904803240737
Application_1033307487,18.90767740740741
Application_1033312536,13.950178136574074
Application_1033339366,31.413158229166665
Application_1033361005,24.06947878472222
Application_1033444821,74.84791070601852
Application_1033492370,19.83873119212963
Application_1033493391,12.99652841435185
Application_1033509575,48.88915920138889
Application_1033574302,34.72514678240741
Application_1033672339,10.651753912037037
Application_1033718512,32.63286267361111
Application_1033756531,48.885894652777786
Application_1033897711,33.51153546296296
Application_1034064300,12.03452832175926
Application_1034123285,26.74622150462963
Application_1034132814,34.784186238425924
Application_1034141126,14.227088587962962
Application_1034172997,35.78453109953704
Application_1034230663,13.697448298611112
Application_1034454,31.29889003472222
Application_1034551117,10.566576805555556
Application_1034706502,9.782097199074073
Application_103473608,31.903235104166665
Application_1034775753,20.701808425925925
Application_1034800486,46.92363865740741
Application_1034882659,45.96651293981481
Application_1034933187,30.810188368055556
Application_1035060924,14.645125578703706
Application_1035073401,9.033549351851851
Application_1035080902,30.609792881944443
Application_1035092593,13.133057604166666
Application_1035150320,35.45525699074074
Application_1035150389,14.728139594907407
Application_1035194235,10.989608125
Application_1035232735,24.791005879629626
Application_1035248618,10.560426099537036
Application_1035356995,14.608332928240742
Application_1035361851,23.941765138888886
Application_1035431397,10.729123229166666
Application_1035434106,17.272146689814814
Application_1035516498,30.850551562499998
Application_1035547655,33.739133715277774
Application_1035618893,18.81382378472222
Application_1035739361,5.929917118055555
Application_1035841874,4.074583495370371
Application_1035934047,11.032079907407407
Application_1036031677,33.26454465277777
Application_1036066673,36.91137409722222
Application_1036210171,9.93788795138889
Application_1036317008,10.940014988425926
Application_10364301,18.568775752314817
Application_1036485758,7.977483726851852
Application_1036492833,7.34572037037037
Application_1036621789,19.464260150462962
Application_1036785189,7.767770636574075
Application_1036829662,24.920118553240737
Application_1036915113,30.92013796296296
Application_1036967529,31.62618138888889
Application_1037011977,35.0065778587963
Application_1037036263,31.90791184027778
Application_1037039544,5.958427337962963
Application_1037103361,15.082518310185185
Application_1037129838,8.102786284722223
Application_1037160374,4.833251238425926
Application_1037167788,32.685739525462964
Application_1037222292,15.750155625
Application_1037307756,34.56104709490741
Application_1037363488,8.090578020833334
Application_1037416693,22.76965931712963
Application_1037424812,30.380600613425926
Application_1037467898,30.913555231481478
Application_103754631,9.826330520833334
Application_1037620910,25.45907681712963
Application_1037715800,14.101556400462963
Application_1037771791,41.86108225694445
Application_1037792917,13.979822175925925
Application_103779859,11.483050231481482
Application_1037877882,22.002322511574075
Application_1038193560,17.53226104166667
Application_1038258614,12.650323402777778
Application_1038302868,32.91178745370371
Application_1038386825,22.772389907407405
Application_1038389815,31.809057754629627
Application_1038409529,17.741813020833334
Application_1038427773,28.104209942129632
Application_1038498847,31.994727962962962
Application_1038559722,16.436988657407408
Application_1038561200,30.82697188657407
Application_1038568085,30.896693055555552
Application_1038569473,0.03576033564814815
Application_1038660996,21.94685195601852
Application_1038816743,15.209305902777778
Application_1038835670,40.76873539351852
Application_1038917262,17.759551041666665
Application_1038943317,21.826329560185187
Application_1038953283,30.64208417824074
Application_1039026518,16.007412002314815
Application_1039174345,18.0400215162037
Application_1039191375,26.75606388888889
Application_1039200421,23.936713206018517
Application_1039362794,29.711235868055557
Application_1039421213,32.31675385416666
Application_103945820,9.276141157407407
Application_1039537740,1.0101887615740741
Application_1039561265,8.852632256944444
Application_1039708026,37.03639836805556
Application_103975512,0.7460982986111111
Application_1039785139,8.1057478125
Application_1039800233,38.93337068287037
Application_1039841723,32.97257951388889
Application_1039851595,31.27647601851852
Application_103997673,30.52594577546296
Application_1039990121,8.720610856481482
Application_1040142986,11.947196805555556
Application_1040145001,25.077135046296295
Application_1040163465,8.727335509259259
Application_104045138,7.319290925925927
Application_1040470785,34.52337783564815
Application_104054636,27.98142361111111
Application_104058265,2.3341941087962965
Application_1040604584,14.617167847222222
Application_104061665,25.80016394675926
Application_10406431,16.88067940972222
Application_1040829431,8.080370462962962
Application_104086705,31.406469976851852
Application_1040902596,12.020173969907407
Application_1040968340,30.919315960648152
Application_1041235702,5.632337534722222
Application_1041331103,33.72016248842593
Application_1041352861,13.031077581018517
Application_1041373076,9.7089465625
Application_1041376528,31.5356275
Application_1041438098,38.16191891203704
Application_1041474698,1.701531712962963
Application_1041561101,13.820282627314814
Application_1041619039,15.131905879629631
Application_1041645953,20.864705949074075
Application_1041804033,26.850702881944443
Application_1041893740,31.964143252314813
Application_1041929908,27.791109363425925
Application_1041940949,8.145250856481482
Application_1041971803,30.97823116898148
Application_1042007673,22.708687430555557
Application_1042047447,36.67063168981482
Application_1042227438,31.7807996875
Application_1042283273,15.8108234375
Application_1042283919,34.97384270833333
Application_1042310075,24.54439847222222
Application_1042483528,1.1374441550925927
Application_1042504407,22.99098373842593
Application_1042553173,9.439105659722223
Application_1042621630,31.1300153125
Application_104273532,0.404864849537037
Application_1042808029,30.923034432870367
Application_1042876170,41.990723796296294
Application_1042909603,32.45632960648148
Application_104294260,11.69027744212963
Application_1043132250,29.002046180555556
Application_10431674,32.482227395833334
Application_104317572,30.85977179398148
Application_1043186322,9.922571087962963
Application_1043190619,3.030059675925926
Application_1043223939,32.48836335648148
Application_1043286395,30.718418171296296
Application_1043398619,17.97062568287037
Application_1043438250,12.50421337962963
Application_1043518306,13.920098252314816
Application_1043541344,31.944926516203704
Application_1043739510,18.14247300925926
Application_1043759662,31.743580659722223
Application_1043767161,18.002005636574076
Application_1043782904,10.844383055555555
Application_1043941387,53.86859302083333
Application_104403072,10.467437418981481
Application_104406636,31.86417646990741
Application_1044081389,33.75614497685185
Application_1044091896,17.655254305555555
Application_1044113606,10.680696944444444
Application_1044260282,28.854029756944445
Application_1044507870,5.6930785069444445
Application_1044554836,31.413435648148145
Application_1044610848,17.132526782407407
Application_104461308,6.755786365740741
Application_104463316,44.818425150462964
Application_1044858457,32.565783009259256
Application_1044911465,55.72316483796296
Application_1044938448,24.03478758101852
Application_1044940133,18.022359872685183
Application_1044941168,11.05127962962963
Application_1044965535,62.2319715162037
Application_1045162022,0.0052712962962962965
Application_1045189910,26.44332357638889
Application_1045214635,29.003642407407405
Application_104534633,13.148914247685186
Application_1045362302,15.918272604166667
Application_1045480225,13.900791909722223
Application_1045534588,11.507398043981482
Application_1045724843,10.826179224537038
Application_1045778286,5.624071585648148
Application_1045823875,13.926583622685184
Application_1045971491,13.726429467592594
Application_1046067288,30.862452245370367
Application_1046080198,20.350711712962966
Application_1046181469,8.05743818287037
Application_1046222107,30.94994980324074
Application_1046337221,15.805829386574073
Application_1046431914,27.652809930555556
Application_1046501360,32.34972796296296
Application_1046524820,17.894568125
Application_1046585954,29.947866261574074
Application_1046600653,11.091916539351852
Application_1046650299,15.133297777777779
Application_1046656489,46.79699974537037
Application_1046690197,18.811946851851854
Application_1046698737,31.523978877314814
Application_104674625,0.00788525462962963
Application_1046834008,10.553966979166667
Application_1046834404,8.615437280092593
Application_1046880148,10.057009444444445
Application_1046926586,13.572240208333334
Application_1046950400,43.80571028935185
Application_1047082157,33.82436773148148
Application_1047090326,9.261849733796296
Application_1047116997,7.13047837962963
Application_1047117595,20.750119525462964
Application_1047146745,9.76724724537037
Application_1047194763,6.962295983796296
Application_1047219107,31.76687802083333
Application_1047370810,11.028422511574073
Application_1047460576,4.144111805555555
Application_1047503332,32.7257367824074
Application_1047582740,10.96532954861111
Application_1047649064,24.68259438657407
Application_1047780365,31.4069190162037
Application_1047814763,4.757818819444444
Application_1047815162,7.8203119212962955
Application_1047938623,9.096936111111111
Application_1048045767,7.1613193634259265
Application_1048060037,25.00750369212963
Application_1048229669,34.721987222222225
Application_1048386133,32.851988356481485
Application_104848544,14.78807929398148
Application_1048729110,65.78755018518518
Application_1048770366,16.550813680555553
Application_1048791267,35.391821516203706
Application_1048806756,64.58031601851852
Application_1048834285,34.85120947916666
Application_1048841494,13.09947025462963
Application_1048862780,12.172227280092592
Application_1048872077,20.75946238425926
Application_1048918140,3.5746978703703705
Application_1048967634,24.84565537037037
Application_1048973398,9.92386605324074
Application_1049029610,31.912374710648145
Application_1049151850,36.9089521412037
Application_1049158506,12.159749780092593
Application_104922918,30.813797465277776
Application_1049246293,40.13778630787037
Application_1049259596,13.131145960648148
Application_1049376478,15.87744253472222
Application_1049393374,31.817035613425926
Application_1049543561,30.639878275462962
Application_1049543567,23.64226986111111
Application_1049588193,18.670257337962962
Application_1049614618,17.754629641203703
Application_1049619167,11.563519618055555
Application_1049627339,31.882998854166665
Application_1049752339,33.88101695601852
Application_1049772483,37.83062226851852
Application_1049972821,32.44334733796296
Application_1050012939,31.358099675925924
Application_1050085739,35.479585
Application_1050319136,30.472283553240743
Application_1050390195,8.877863738425926
Application_1050440539,22.760015300925925
Application_1050447885,14.442493541666668
Application_1050534620,20.841870983796294
Application_105057931,13.923971608796297
Application_105059876,5.944049340277778
Application_1050613217,12.853586527777777
Application_1050628695,7.275825543981482
Application_1050646177,30.90468384259259
Application_1050689657,17.71915755787037
Application_1050826511,35.38354581018518
Application_1050826945,11.664408796296296
Application_105083574,4.276469814814815
Application_1050934351,8.803648726851852
Application_1050938301,46.78800204861111
Application_1051009052,27.94432204861111
Application_1051268159,17.642102824074072
Application_105128819,26.107272731481483
Application_1051399444,16.085371747685183
Application_1051554620,9.797746180555556
Application_1051823047,12.11047675925926
Application_1051896537,7.607869456018518
Application_1051928014,15.019111712962964
Application_1052164642,6.7831678125
Application_1052198739,6.632711597222222
Application_1052210338,23.332597187500003
Application_1052307551,14.771885300925925
Application_1052365608,31.590950509259258
Application_1052432392,32.67396741898148
Application_1052472769,16.47502875
Application_1052488188,9.098698796296297
Application_1052506814,31.941737685185185
Application_1052606575,10.954903761574075
Application_1052613502,18.801653287037038
Application_1052740254,11.51998685185185
Application_1052886976,11.051296354166666
Application_1052918074,44.51431572916667
Application_1052983039,15.947749594907407
Application_1053010811,14.917629895833333
Application_1053059797,16.683005069444445
Application_1053061342,31.514587662037034
Application_1053290780,18.132648275462962
Application_1053321873,53.27620924768519
Application_1053333118,10.80538769675926
Application_1053351118,10.95873119212963
Application_1053355914,12.060964155092591
Application_1053426492,13.771390532407407
Application_1053489256,32.57655528935185
Application_10535231,9.500952627314815
Application_1053583470,25.068959421296295
Application_105366430,30.629974421296296
Application_1053676106,10.182155810185185
Application_1053715175,17.752441805555556
Application_105375367,7.930731724537037
Application_1053998899,30.88806949074074
Application_105403727,31.80181434027778
Application_1054123329,31.69876760416667
Application_105412419,32.81671744212963
Application_1054159025,20.616204502314815
Application_1054185939,31.943190243055557
Application_1054275897,31.471150775462963
Application_105434929,24.97267438657407
Application_105434976,48.946278750000005
Application_1054392347,31.024158506944442
Application_1054590917,10.809462395833332
Application_1054610040,3.464096944444445
Application_1054644292,30.517876886574076
Application_1054650915,43.05362890046296
Application_1054711891,31.341304629629633
Application_1054727336,17.669070138888888
Application_105476077,42.67145277777778
Application_1054777483,61.94733349537037
Application_1054793147,9.09052761574074
Application_1054841023,19.002587685185183
Application_1054883456,21.741283240740742
Application_1055057439,24.029094652777776
Application_1055127008,11.648969976851852
Application_1055137970,32.36408945601852
Application_1055293453,20.859536435185188
Application_1055375814,6.974831157407407
Application_105548609,12.858134710648148
Application_1055513619,10.227455023148147
Application_1055522547,9.977798912037038
